reg;semaine_glissante;pop;P;T;nom_region
02;2020-09-09-2020-09-15;358749;201;4997;Martinique
02;2020-09-10-2020-09-16;358749;194;5088;Martinique
02;2020-09-11-2020-09-17;358749;187;5050;Martinique
02;2020-09-12-2020-09-18;358749;185;4828;Martinique
02;2020-09-13-2020-09-19;358749;183;4792;Martinique
02;2020-09-14-2020-09-20;358749;184;4816;Martinique
02;2020-09-15-2020-09-21;358749;185;4684;Martinique
02;2020-09-16-2020-09-22;358749;196;4362;Martinique
02;2020-09-17-2020-09-23;358749;217;4237;Martinique
02;2020-09-18-2020-09-24;358749;235;4259;Martinique
02;2020-09-19-2020-09-25;358749;265;4330;Martinique
02;2020-09-20-2020-09-26;358749;274;4332;Martinique
02;2020-09-21-2020-09-27;358749;273;4342;Martinique
02;2020-09-22-2020-09-28;358749;293;4353;Martinique
02;2020-09-23-2020-09-29;358749;318;4434;Martinique
02;2020-09-24-2020-09-30;358749;351;4525;Martinique
02;2020-09-25-2020-10-01;358749;345;4447;Martinique
02;2020-09-26-2020-10-02;358749;325;4272;Martinique
02;2020-09-27-2020-10-03;358749;326;4278;Martinique
02;2020-09-28-2020-10-04;358749;329;4257;Martinique
02;2020-09-29-2020-10-05;358749;350;4288;Martinique
02;2020-09-30-2020-10-06;358749;360;4211;Martinique
02;2020-10-01-2020-10-07;358749;357;4216;Martinique
02;2020-10-02-2020-10-08;358749;404;4242;Martinique
02;2020-10-03-2020-10-09;358749;456;4466;Martinique
02;2020-10-04-2020-10-10;358749;479;4525;Martinique
02;2020-10-05-2020-10-11;358749;482;4532;Martinique
02;2020-10-06-2020-10-12;358749;503;4484;Martinique
02;2020-10-07-2020-10-13;358749;528;4605;Martinique
02;2020-10-08-2020-10-14;358749;549;4535;Martinique
02;2020-10-09-2020-10-15;358749;552;4600;Martinique
02;2020-10-10-2020-10-16;358749;583;4843;Martinique
02;2020-10-11-2020-10-17;358749;565;4860;Martinique
02;2020-10-12-2020-10-18;358749;565;4848;Martinique
02;2020-10-13-2020-10-19;358749;610;5084;Martinique
02;2020-10-14-2020-10-20;358749;641;5184;Martinique
02;2020-10-15-2020-10-21;358749;686;5551;Martinique
02;2020-10-16-2020-10-22;358749;752;5882;Martinique
02;2020-10-17-2020-10-23;358749;772;5965;Martinique
02;2020-10-18-2020-10-24;358749;784;5964;Martinique
02;2020-10-19-2020-10-25;358749;788;5991;Martinique
02;2020-10-20-2020-10-26;358749;783;6018;Martinique
02;2020-10-21-2020-10-27;358749;790;6171;Martinique
02;2020-10-22-2020-10-28;358749;789;6158;Martinique
02;2020-10-23-2020-10-29;358749;759;6172;Martinique
02;2020-10-24-2020-10-30;358749;751;6230;Martinique
02;2020-10-25-2020-10-31;358749;754;6363;Martinique
02;2020-10-26-2020-11-01;358749;752;6356;Martinique
02;2020-10-27-2020-11-02;358749;624;5476;Martinique
02;2020-10-28-2020-11-03;358749;608;5560;Martinique
02;2020-10-29-2020-11-04;358749;592;5568;Martinique
02;2020-10-30-2020-11-05;358749;570;5350;Martinique
02;2020-10-31-2020-11-06;358749;553;5268;Martinique
02;2020-11-01-2020-11-07;358749;545;5140;Martinique
02;2020-11-02-2020-11-08;358749;540;5111;Martinique
02;2020-11-03-2020-11-09;358749;645;6013;Martinique
02;2020-11-04-2020-11-10;358749;611;5730;Martinique
02;2020-11-05-2020-11-11;358749;491;4691;Martinique
02;2020-11-06-2020-11-12;358749;456;4514;Martinique
02;2020-11-07-2020-11-13;358749;397;4164;Martinique
02;2020-11-08-2020-11-14;358749;379;4115;Martinique
02;2020-11-09-2020-11-15;358749;380;4109;Martinique
02;2020-11-10-2020-11-16;358749;308;3753;Martinique
02;2020-11-11-2020-11-17;358749;269;3497;Martinique
02;2020-11-12-2020-11-18;358749;292;3878;Martinique
02;2020-11-13-2020-11-19;358749;259;3580;Martinique
02;2020-11-14-2020-11-20;358749;220;3353;Martinique
02;2020-11-15-2020-11-21;358749;230;3364;Martinique
02;2020-11-16-2020-11-22;358749;228;3363;Martinique
02;2020-11-17-2020-11-23;358749;206;3251;Martinique
02;2020-11-18-2020-11-24;358749;176;3171;Martinique
02;2020-11-19-2020-11-25;358749;164;3123;Martinique
02;2020-11-20-2020-11-26;358749;142;3057;Martinique
02;2020-11-21-2020-11-27;358749;127;3068;Martinique
02;2020-11-22-2020-11-28;358749;107;3044;Martinique
02;2020-11-23-2020-11-29;358749;105;3027;Martinique
02;2020-11-24-2020-11-30;358749;101;2922;Martinique
02;2020-11-25-2020-12-01;358749;82;2778;Martinique
02;2020-11-26-2020-12-02;358749;74;2790;Martinique
02;2020-11-27-2020-12-03;358749;60;2642;Martinique
02;2020-11-28-2020-12-04;358749;58;2575;Martinique
02;2020-11-29-2020-12-05;358749;57;2553;Martinique
02;2020-11-30-2020-12-06;358749;59;2564;Martinique
02;2020-12-01-2020-12-07;358749;54;2552;Martinique
02;2020-12-02-2020-12-08;358749;63;2608;Martinique
02;2020-12-03-2020-12-09;358749;60;2649;Martinique
02;2020-12-04-2020-12-10;358749;61;2732;Martinique
02;2020-12-05-2020-12-11;358749;66;2762;Martinique
02;2020-12-06-2020-12-12;358749;68;2788;Martinique
02;2020-12-07-2020-12-13;358749;66;2794;Martinique
02;2020-12-08-2020-12-14;358749;68;2896;Martinique
02;2020-12-09-2020-12-15;358749;64;2902;Martinique
02;2020-12-10-2020-12-16;358749;81;3040;Martinique
02;2020-12-11-2020-12-17;358749;87;3202;Martinique
02;2020-12-12-2020-12-18;358749;91;3408;Martinique
02;2020-12-13-2020-12-19;358749;94;3554;Martinique
02;2020-12-14-2020-12-20;358749;94;3586;Martinique
02;2020-12-15-2020-12-21;358749;89;3624;Martinique
02;2020-12-16-2020-12-22;358749;87;3577;Martinique
02;2020-12-17-2020-12-23;358749;75;3432;Martinique
02;2020-12-18-2020-12-24;358749;65;3234;Martinique
02;2020-12-19-2020-12-25;358749;44;2518;Martinique
02;2020-12-20-2020-12-26;358749;43;2565;Martinique
02;2020-12-21-2020-12-27;358749;43;2573;Martinique
02;2020-12-22-2020-12-28;358749;46;2627;Martinique
02;2020-12-23-2020-12-29;358749;46;2808;Martinique
02;2020-12-24-2020-12-30;358749;57;3263;Martinique
02;2020-12-25-2020-12-31;358749;78;4140;Martinique
02;2020-12-26-2021-01-01;358749;79;4278;Martinique
02;2020-12-27-2021-01-02;358749;86;5033;Martinique
02;2020-12-28-2021-01-03;358749;89;5067;Martinique
02;2020-12-29-2021-01-04;358749;94;5272;Martinique
02;2020-12-30-2021-01-05;358749;97;5304;Martinique
02;2020-12-31-2021-01-06;358749;83;5040;Martinique
02;2021-01-01-2021-01-07;358749;79;4447;Martinique
02;2021-01-02-2021-01-08;358749;87;5201;Martinique
02;2021-01-03-2021-01-09;358749;81;4395;Martinique
02;2021-01-04-2021-01-10;358749;78;4322;Martinique
02;2021-01-05-2021-01-11;358749;75;4011;Martinique
02;2021-01-06-2021-01-12;358749;77;3903;Martinique
02;2021-01-07-2021-01-13;358749;81;3810;Martinique
02;2021-01-08-2021-01-14;358749;67;3633;Martinique
02;2021-01-09-2021-01-15;358749;72;3381;Martinique
02;2021-01-10-2021-01-16;358749;72;3377;Martinique
02;2021-01-11-2021-01-17;358749;73;3394;Martinique
02;2021-01-12-2021-01-18;358749;73;3420;Martinique
02;2021-01-13-2021-01-19;358749;70;3450;Martinique
02;2021-01-14-2021-01-20;358749;76;3414;Martinique
02;2021-01-15-2021-01-21;358749;75;3452;Martinique
02;2021-01-16-2021-01-22;358749;76;3497;Martinique
02;2021-01-17-2021-01-23;358749;75;3499;Martinique
02;2021-01-18-2021-01-24;358749;75;3493;Martinique
02;2021-01-19-2021-01-25;358749;69;3578;Martinique
02;2021-01-20-2021-01-26;358749;72;3747;Martinique
02;2021-01-21-2021-01-27;358749;67;3921;Martinique
02;2021-01-22-2021-01-28;358749;76;4115;Martinique
02;2021-01-23-2021-01-29;358749;79;4250;Martinique
02;2021-01-24-2021-01-30;358749;78;4265;Martinique
02;2021-01-25-2021-01-31;358749;78;4263;Martinique
02;2021-01-26-2021-02-01;358749;78;4399;Martinique
02;2021-01-27-2021-02-02;358749;77;4443;Martinique
02;2021-01-28-2021-02-03;358749;77;4624;Martinique
02;2021-01-29-2021-02-04;358749;76;4598;Martinique
02;2021-01-30-2021-02-05;358749;70;4625;Martinique
02;2021-01-31-2021-02-06;358749;69;4525;Martinique
02;2021-02-01-2021-02-07;358749;70;4507;Martinique
02;2021-02-02-2021-02-08;358749;70;4499;Martinique
02;2021-02-03-2021-02-09;358749;71;4436;Martinique
02;2021-02-04-2021-02-10;358749;69;4200;Martinique
02;2021-02-05-2021-02-11;358749;68;4025;Martinique
02;2021-02-06-2021-02-12;358749;70;3825;Martinique
02;2021-02-07-2021-02-13;358749;72;3699;Martinique
02;2021-02-08-2021-02-14;358749;71;3705;Martinique
02;2021-02-09-2021-02-15;358749;77;3232;Martinique
02;2021-02-10-2021-02-16;358749;65;2658;Martinique
02;2021-02-11-2021-02-17;358749;57;2209;Martinique
02;2021-02-12-2021-02-18;358749;56;2313;Martinique
02;2021-02-13-2021-02-19;358749;58;2458;Martinique
02;2021-02-14-2021-02-20;358749;62;2575;Martinique
02;2021-02-15-2021-02-21;358749;61;2584;Martinique
02;2021-02-16-2021-02-22;358749;70;2888;Martinique
02;2021-02-17-2021-02-23;358749;86;3320;Martinique
02;2021-02-18-2021-02-24;358749;99;3713;Martinique
02;2021-02-19-2021-02-25;358749;111;3688;Martinique
02;2021-02-20-2021-02-26;358749;123;3839;Martinique
02;2021-02-21-2021-02-27;358749;124;3888;Martinique
02;2021-02-22-2021-02-28;358749;124;3869;Martinique
02;2021-02-23-2021-03-01;358749;126;3938;Martinique
02;2021-02-24-2021-03-02;358749;123;3993;Martinique
02;2021-02-25-2021-03-03;358749;134;4039;Martinique
02;2021-02-26-2021-03-04;358749;126;3992;Martinique
02;2021-02-27-2021-03-05;358749;119;3761;Martinique
02;2021-02-28-2021-03-06;358749;121;3842;Martinique
02;2021-03-01-2021-03-07;358749;128;3942;Martinique
02;2021-03-02-2021-03-08;358749;130;3981;Martinique
02;2021-03-03-2021-03-09;358749;146;4033;Martinique
02;2021-03-04-2021-03-10;358749;150;4169;Martinique
02;2021-03-05-2021-03-11;358749;178;4267;Martinique
02;2021-03-06-2021-03-12;358749;219;4646;Martinique
02;2021-03-07-2021-03-13;358749;249;4749;Martinique
02;2021-03-08-2021-03-14;358749;248;4668;Martinique
02;2021-03-09-2021-03-15;358749;308;4957;Martinique
02;2021-03-10-2021-03-16;358749;345;5231;Martinique
02;2021-03-11-2021-03-17;358749;387;5424;Martinique
02;2021-03-12-2021-03-18;358749;406;5665;Martinique
02;2021-03-13-2021-03-19;358749;429;5824;Martinique
02;2021-03-14-2021-03-20;358749;422;5761;Martinique
02;2021-03-15-2021-03-21;358749;416;5749;Martinique
02;2021-03-16-2021-03-22;358749;431;5839;Martinique
02;2021-03-17-2021-03-23;358749;472;6200;Martinique
02;2021-03-18-2021-03-24;358749;501;6513;Martinique
02;2021-03-19-2021-03-25;358749;563;7021;Martinique
02;2021-03-20-2021-03-26;358749;588;7406;Martinique
02;2021-03-21-2021-03-27;358749;609;7623;Martinique
02;2021-03-22-2021-03-28;358749;616;7650;Martinique
02;2021-03-23-2021-03-29;358749;674;7952;Martinique
02;2021-03-24-2021-03-30;358749;702;8032;Martinique
02;2021-03-25-2021-03-31;358749;760;8228;Martinique
02;2021-03-26-2021-04-01;358749;785;8284;Martinique
02;2021-03-27-2021-04-02;358749;706;7017;Martinique
02;2021-03-28-2021-04-03;358749;725;7317;Martinique
02;2021-03-29-2021-04-04;358749;728;7329;Martinique
02;2021-03-30-2021-04-05;358749;591;5743;Martinique
02;2021-03-31-2021-04-06;358749;643;5966;Martinique
02;2021-04-01-2021-04-07;358749;666;6059;Martinique
02;2021-04-02-2021-04-08;358749;722;6166;Martinique
02;2021-04-03-2021-04-09;358749;877;7793;Martinique
03;2020-05-13-2020-05-19;290691;3;28;Guyane
03;2020-05-14-2020-05-20;290691;3;37;Guyane
03;2020-05-15-2020-05-21;290691;18;209;Guyane
03;2020-05-16-2020-05-22;290691;41;367;Guyane
03;2020-05-17-2020-05-23;290691;69;570;Guyane
03;2020-05-18-2020-05-24;290691;102;792;Guyane
03;2020-05-19-2020-05-25;290691;120;946;Guyane
03;2020-05-20-2020-05-26;290691;147;1170;Guyane
03;2020-05-21-2020-05-27;290691;167;1391;Guyane
03;2020-05-22-2020-05-28;290691;158;1387;Guyane
03;2020-05-23-2020-05-29;290691;152;1319;Guyane
03;2020-05-24-2020-05-30;290691;158;1339;Guyane
03;2020-05-25-2020-05-31;290691;145;1250;Guyane
03;2020-05-26-2020-06-01;290691;142;1179;Guyane
03;2020-05-27-2020-06-02;290691;151;1147;Guyane
03;2020-05-28-2020-06-03;290691;159;1121;Guyane
03;2020-05-29-2020-06-04;290691;190;1240;Guyane
03;2020-05-30-2020-06-05;290691;209;1385;Guyane
03;2020-05-31-2020-06-06;290691;218;1364;Guyane
03;2020-06-01-2020-06-07;290691;237;1400;Guyane
03;2020-06-02-2020-06-08;290691;279;1570;Guyane
03;2020-06-03-2020-06-09;290691;307;1644;Guyane
03;2020-06-04-2020-06-10;290691;332;1766;Guyane
03;2020-06-05-2020-06-11;290691;412;1976;Guyane
03;2020-06-06-2020-06-12;290691;508;2195;Guyane
03;2020-06-07-2020-06-13;290691;538;2367;Guyane
03;2020-06-08-2020-06-14;290691;563;2496;Guyane
03;2020-06-09-2020-06-15;290691;588;2578;Guyane
03;2020-06-10-2020-06-16;290691;684;2934;Guyane
03;2020-06-11-2020-06-17;290691;919;3530;Guyane
03;2020-06-12-2020-06-18;290691;986;3792;Guyane
03;2020-06-13-2020-06-19;290691;1081;4260;Guyane
03;2020-06-14-2020-06-20;290691;1178;4454;Guyane
03;2020-06-15-2020-06-21;290691;1164;4317;Guyane
03;2020-06-16-2020-06-22;290691;1255;4655;Guyane
03;2020-06-17-2020-06-23;290691;1336;4925;Guyane
03;2020-06-18-2020-06-24;290691;1313;4977;Guyane
03;2020-06-19-2020-06-25;290691;1302;5011;Guyane
03;2020-06-20-2020-06-26;290691;1218;4861;Guyane
03;2020-06-21-2020-06-27;290691;1207;4933;Guyane
03;2020-06-22-2020-06-28;290691;1284;5229;Guyane
03;2020-06-23-2020-06-29;290691;1316;5352;Guyane
03;2020-06-24-2020-06-30;290691;1323;5392;Guyane
03;2020-06-25-2020-07-01;290691;1263;5197;Guyane
03;2020-06-26-2020-07-02;290691;1274;5050;Guyane
03;2020-06-27-2020-07-03;290691;1374;5294;Guyane
03;2020-06-28-2020-07-04;290691;1372;5413;Guyane
03;2020-06-29-2020-07-05;290691;1296;5106;Guyane
03;2020-06-30-2020-07-06;290691;1285;5103;Guyane
03;2020-07-01-2020-07-07;290691;1208;5023;Guyane
03;2020-07-02-2020-07-08;290691;1176;5029;Guyane
03;2020-07-03-2020-07-09;290691;1110;5162;Guyane
03;2020-07-04-2020-07-10;290691;1085;5254;Guyane
03;2020-07-05-2020-07-11;290691;994;4854;Guyane
03;2020-07-06-2020-07-12;290691;976;4936;Guyane
03;2020-07-07-2020-07-13;290691;914;4942;Guyane
03;2020-07-08-2020-07-14;290691;814;4348;Guyane
03;2020-07-09-2020-07-15;290691;721;4190;Guyane
03;2020-07-10-2020-07-16;290691;758;4413;Guyane
03;2020-07-11-2020-07-17;290691;634;3990;Guyane
03;2020-07-12-2020-07-18;290691;618;4044;Guyane
03;2020-07-13-2020-07-19;290691;667;4140;Guyane
03;2020-07-14-2020-07-20;290691;634;3998;Guyane
03;2020-07-15-2020-07-21;290691;670;4448;Guyane
03;2020-07-16-2020-07-22;290691;708;4624;Guyane
03;2020-07-17-2020-07-23;290691;652;4322;Guyane
03;2020-07-18-2020-07-24;290691;665;4405;Guyane
03;2020-07-19-2020-07-25;290691;681;4482;Guyane
03;2020-07-20-2020-07-26;290691;674;4430;Guyane
03;2020-07-21-2020-07-27;290691;647;4342;Guyane
03;2020-07-22-2020-07-28;290691;618;4390;Guyane
03;2020-07-23-2020-07-29;290691;595;4374;Guyane
03;2020-07-24-2020-07-30;290691;560;4408;Guyane
03;2020-07-25-2020-07-31;290691;533;4493;Guyane
03;2020-07-26-2020-08-01;290691;516;4432;Guyane
03;2020-07-27-2020-08-02;290691;457;4261;Guyane
03;2020-07-28-2020-08-03;290691;439;4316;Guyane
03;2020-07-29-2020-08-04;290691;452;4140;Guyane
03;2020-07-30-2020-08-05;290691;405;3857;Guyane
03;2020-07-31-2020-08-06;290691;396;3744;Guyane
03;2020-08-01-2020-08-07;290691;377;3472;Guyane
03;2020-08-02-2020-08-08;290691;357;3398;Guyane
03;2020-08-03-2020-08-09;290691;357;3439;Guyane
03;2020-08-04-2020-08-10;290691;361;3448;Guyane
03;2020-08-05-2020-08-11;290691;322;3518;Guyane
03;2020-08-06-2020-08-12;290691;318;3694;Guyane
03;2020-08-07-2020-08-13;290691;338;3793;Guyane
03;2020-08-08-2020-08-14;290691;314;4070;Guyane
03;2020-08-09-2020-08-15;290691;311;4034;Guyane
03;2020-08-10-2020-08-16;290691;304;4025;Guyane
03;2020-08-11-2020-08-17;290691;281;4301;Guyane
03;2020-08-12-2020-08-18;290691;285;4240;Guyane
03;2020-08-13-2020-08-19;290691;268;4254;Guyane
03;2020-08-14-2020-08-20;290691;250;4210;Guyane
03;2020-08-15-2020-08-21;290691;259;4144;Guyane
03;2020-08-16-2020-08-22;290691;260;4262;Guyane
03;2020-08-17-2020-08-23;290691;257;4235;Guyane
03;2020-08-18-2020-08-24;290691;252;4185;Guyane
03;2020-08-19-2020-08-25;290691;227;4178;Guyane
03;2020-08-20-2020-08-26;290691;247;4234;Guyane
03;2020-08-21-2020-08-27;290691;245;4447;Guyane
03;2020-08-22-2020-08-28;290691;241;4413;Guyane
03;2020-08-23-2020-08-29;290691;239;4401;Guyane
03;2020-08-24-2020-08-30;290691;241;4395;Guyane
03;2020-08-25-2020-08-31;290691;272;4407;Guyane
03;2020-08-26-2020-09-01;290691;284;4381;Guyane
03;2020-08-27-2020-09-02;290691;264;4238;Guyane
03;2020-08-28-2020-09-03;290691;244;4003;Guyane
03;2020-08-29-2020-09-04;290691;245;4306;Guyane
03;2020-08-30-2020-09-05;290691;233;4207;Guyane
03;2020-08-31-2020-09-06;290691;245;4221;Guyane
03;2020-09-01-2020-09-07;290691;218;4134;Guyane
03;2020-09-02-2020-09-08;290691;207;4220;Guyane
03;2020-09-03-2020-09-09;290691;220;4369;Guyane
03;2020-09-04-2020-09-10;290691;225;4462;Guyane
03;2020-09-05-2020-09-11;290691;209;4078;Guyane
03;2020-09-06-2020-09-12;290691;212;4135;Guyane
03;2020-09-07-2020-09-13;290691;194;4070;Guyane
03;2020-09-08-2020-09-14;290691;191;4111;Guyane
03;2020-09-09-2020-09-15;290691;188;4191;Guyane
03;2020-09-10-2020-09-16;290691;168;4224;Guyane
03;2020-09-11-2020-09-17;290691;150;4243;Guyane
03;2020-09-12-2020-09-18;290691;160;4503;Guyane
03;2020-09-13-2020-09-19;290691;157;4496;Guyane
03;2020-09-14-2020-09-20;290691;159;4506;Guyane
03;2020-09-15-2020-09-21;290691;154;4284;Guyane
03;2020-09-16-2020-09-22;290691;150;4065;Guyane
03;2020-09-17-2020-09-23;290691;157;3989;Guyane
03;2020-09-18-2020-09-24;290691;176;3853;Guyane
03;2020-09-19-2020-09-25;290691;166;3549;Guyane
03;2020-09-20-2020-09-26;290691;176;3533;Guyane
03;2020-09-21-2020-09-27;290691;179;3534;Guyane
03;2020-09-22-2020-09-28;290691;191;3512;Guyane
03;2020-09-23-2020-09-29;290691;189;3550;Guyane
03;2020-09-24-2020-09-30;290691;172;3379;Guyane
03;2020-09-25-2020-10-01;290691;164;3290;Guyane
03;2020-09-26-2020-10-02;290691;170;3304;Guyane
03;2020-09-27-2020-10-03;290691;164;3298;Guyane
03;2020-09-28-2020-10-04;290691;170;3330;Guyane
03;2020-09-29-2020-10-05;290691;146;3182;Guyane
03;2020-09-30-2020-10-06;290691;154;3190;Guyane
03;2020-10-01-2020-10-07;290691;172;3139;Guyane
03;2020-10-02-2020-10-08;290691;158;3092;Guyane
03;2020-10-03-2020-10-09;290691;145;3022;Guyane
03;2020-10-04-2020-10-10;290691;135;3005;Guyane
03;2020-10-05-2020-10-11;290691;124;2969;Guyane
03;2020-10-06-2020-10-12;290691;125;2919;Guyane
03;2020-10-07-2020-10-13;290691;117;2809;Guyane
03;2020-10-08-2020-10-14;290691;105;2699;Guyane
03;2020-10-09-2020-10-15;290691;94;2767;Guyane
03;2020-10-10-2020-10-16;290691;95;2717;Guyane
03;2020-10-11-2020-10-17;290691;100;2724;Guyane
03;2020-10-12-2020-10-18;290691;110;2735;Guyane
03;2020-10-13-2020-10-19;290691;116;2761;Guyane
03;2020-10-14-2020-10-20;290691;112;2698;Guyane
03;2020-10-15-2020-10-21;290691;125;2807;Guyane
03;2020-10-16-2020-10-22;290691;158;2918;Guyane
03;2020-10-17-2020-10-23;290691;160;2990;Guyane
03;2020-10-18-2020-10-24;290691;154;2947;Guyane
03;2020-10-19-2020-10-25;290691;144;2936;Guyane
03;2020-10-20-2020-10-26;290691;138;2881;Guyane
03;2020-10-21-2020-10-27;290691;147;2920;Guyane
03;2020-10-22-2020-10-28;290691;135;2869;Guyane
03;2020-10-23-2020-10-29;290691;111;2801;Guyane
03;2020-10-24-2020-10-30;290691;112;2831;Guyane
03;2020-10-25-2020-10-31;290691;121;2898;Guyane
03;2020-10-26-2020-11-01;290691;124;2920;Guyane
03;2020-10-27-2020-11-02;290691;131;2965;Guyane
03;2020-10-28-2020-11-03;290691;131;3045;Guyane
03;2020-10-29-2020-11-04;290691;133;3135;Guyane
03;2020-10-30-2020-11-05;290691;146;3182;Guyane
03;2020-10-31-2020-11-06;290691;145;3148;Guyane
03;2020-11-01-2020-11-07;290691;138;3187;Guyane
03;2020-11-02-2020-11-08;290691;139;3182;Guyane
03;2020-11-03-2020-11-09;290691;153;3235;Guyane
03;2020-11-04-2020-11-10;290691;146;3147;Guyane
03;2020-11-05-2020-11-11;290691;134;2712;Guyane
03;2020-11-06-2020-11-12;290691;149;2776;Guyane
03;2020-11-07-2020-11-13;290691;148;2824;Guyane
03;2020-11-08-2020-11-14;290691;162;2778;Guyane
03;2020-11-09-2020-11-15;290691;159;2743;Guyane
03;2020-11-10-2020-11-16;290691;161;2708;Guyane
03;2020-11-11-2020-11-17;290691;173;2860;Guyane
03;2020-11-12-2020-11-18;290691;186;3204;Guyane
03;2020-11-13-2020-11-19;290691;164;3101;Guyane
03;2020-11-14-2020-11-20;290691;171;3086;Guyane
03;2020-11-15-2020-11-21;290691;163;3096;Guyane
03;2020-11-16-2020-11-22;290691;162;3121;Guyane
03;2020-11-17-2020-11-23;290691;168;3189;Guyane
03;2020-11-18-2020-11-24;290691;165;3212;Guyane
03;2020-11-19-2020-11-25;290691;170;3412;Guyane
03;2020-11-20-2020-11-26;290691;168;3478;Guyane
03;2020-11-21-2020-11-27;290691;163;3622;Guyane
03;2020-11-22-2020-11-28;290691;171;3715;Guyane
03;2020-11-23-2020-11-29;290691;173;3686;Guyane
03;2020-11-24-2020-11-30;290691;163;3717;Guyane
03;2020-11-25-2020-12-01;290691;169;3756;Guyane
03;2020-11-26-2020-12-02;290691;184;3740;Guyane
03;2020-11-27-2020-12-03;290691;208;3861;Guyane
03;2020-11-28-2020-12-04;290691;239;3941;Guyane
03;2020-11-29-2020-12-05;290691;252;3957;Guyane
03;2020-11-30-2020-12-06;290691;251;3971;Guyane
03;2020-12-01-2020-12-07;290691;271;4198;Guyane
03;2020-12-02-2020-12-08;290691;308;4383;Guyane
03;2020-12-03-2020-12-09;290691;329;4629;Guyane
03;2020-12-04-2020-12-10;290691;372;4901;Guyane
03;2020-12-05-2020-12-11;290691;387;5188;Guyane
03;2020-12-06-2020-12-12;290691;392;5283;Guyane
03;2020-12-07-2020-12-13;290691;407;5335;Guyane
03;2020-12-08-2020-12-14;290691;459;5575;Guyane
03;2020-12-09-2020-12-15;290691;499;5934;Guyane
03;2020-12-10-2020-12-16;290691;537;6355;Guyane
03;2020-12-11-2020-12-17;290691;551;6799;Guyane
03;2020-12-12-2020-12-18;290691;559;7160;Guyane
03;2020-12-13-2020-12-19;290691;567;7434;Guyane
03;2020-12-14-2020-12-20;290691;561;7508;Guyane
03;2020-12-15-2020-12-21;290691;558;7662;Guyane
03;2020-12-16-2020-12-22;290691;532;7534;Guyane
03;2020-12-17-2020-12-23;290691;518;7303;Guyane
03;2020-12-18-2020-12-24;290691;473;6880;Guyane
03;2020-12-19-2020-12-25;290691;400;5661;Guyane
03;2020-12-20-2020-12-26;290691;401;5553;Guyane
03;2020-12-21-2020-12-27;290691;390;5495;Guyane
03;2020-12-22-2020-12-28;290691;398;5340;Guyane
03;2020-12-23-2020-12-29;290691;417;5263;Guyane
03;2020-12-24-2020-12-30;290691;443;5227;Guyane
03;2020-12-25-2020-12-31;290691;477;5381;Guyane
03;2020-12-26-2021-01-01;290691;487;5391;Guyane
03;2020-12-27-2021-01-02;290691;509;5782;Guyane
03;2020-12-28-2021-01-03;290691;526;5800;Guyane
03;2020-12-29-2021-01-04;290691;556;6043;Guyane
03;2020-12-30-2021-01-05;290691;610;6329;Guyane
03;2020-12-31-2021-01-06;290691;667;6630;Guyane
03;2021-01-01-2021-01-07;290691;735;6811;Guyane
03;2021-01-02-2021-01-08;290691;859;8093;Guyane
03;2021-01-03-2021-01-09;290691;861;7721;Guyane
03;2021-01-04-2021-01-10;290691;857;7664;Guyane
03;2021-01-05-2021-01-11;290691;918;7612;Guyane
03;2021-01-06-2021-01-12;290691;908;7480;Guyane
03;2021-01-07-2021-01-13;290691;850;7396;Guyane
